prev,dens,urb,rur,y
539,52,571771,525435,566
566,52,571771,525435,593
593,52,571771,525435,620
620,52,571771,525435,623
623,52,571771,525435,648
648,52,571771,525435,649
649,52,571771,525435,649
649,52,571771,525435,657
657,52,571771,525435,777
777,52,571771,525435,789
789,52,571771,525435,789
789,52,571771,525435,860
860,52,571771,525435,873
873,52,571771,525435,895
895,52,571771,525435,903
903,52,571771,525435,917
917,52,571771,525435,918
918,52,571771,525435,953
953,52,571771,525435,967
967,52,571771,525435,967
967,52,571771,525435,974
974,52,571771,525435,1003
1003,52,571771,525435,1008
1008,52,571771,525435,1011
1011,52,571771,525435,1011
1011,52,571771,525435,1020
1020,52,571771,525435,1020
1020,52,571771,525435,1040
1040,52,571771,525435,1046
1046,52,571771,525435,1062
1062,52,571771,525435,1114
1114,52,571771,525435,1114
1114,52,571771,525435,1123
1123,52,571771,525435,1192
1192,52,571771,525435,1333
1333,52,571771,525435,1379
1379,52,571771,525435,1414
1414,52,571771,525435,1428
1428,52,571771,525435,1468
1468,52,571771,525435,1480
1480,52,571771,525435,1506
1,119,570966,1407536,1
1,119,570966,1407536,0
0,119,570966,1407536,0
0,119,570966,1407536,0
0,119,570966,1407536,0
0,119,570966,1407536,0
0,119,570966,1407536,0
0,119,570966,1407536,0
0,119,570966,1407536,3
3,119,570966,1407536,4
4,119,570966,1407536,4
4,119,570966,1407536,18
18,119,570966,1407536,25
25,119,570966,1407536,36
36,119,570966,1407536,43
43,119,570966,1407536,43
43,119,570966,1407536,49
49,119,570966,1407536,58
58,119,570966,1407536,80
80,119,570966,1407536,94
94,119,570966,1407536,107
107,119,570966,1407536,118
118,119,570966,1407536,123
123,119,570966,1407536,127
127,119,570966,1407536,128
128,119,570966,1407536,128
128,119,570966,1407536,156
156,119,570966,1407536,163
163,119,570966,1407536,168
168,119,570966,1407536,177
177,119,570966,1407536,179
179,119,570966,1407536,193
193,119,570966,1407536,193
193,119,570966,1407536,198
198,119,570966,1407536,201
201,119,570966,1407536,211
211,119,570966,1407536,280
280,119,570966,1407536,330
330,119,570966,1407536,347
347,119,570966,1407536,355
355,119,570966,1407536,371
371,119,570966,1407536,387
387,119,570966,1407536,415
415,119,570966,1407536,434
434,119,570966,1407536,459
459,119,570966,1407536,459
459,119,570966,1407536,501
501,119,570966,1407536,539
539,119,570966,1407536,563
563,119,570966,1407536,590
590,119,570966,1407536,625
625,119,570966,1407536,625
625,119,570966,1407536,657
657,119,570966,1407536,673
673,119,570966,1407536,732
732,119,570966,1407536,748
748,119,570966,1407536,774
774,119,570966,1407536,845
845,119,570966,1407536,896
896,119,570966,1407536,902
902,119,570966,1407536,916
916,119,570966,1407536,956
956,119,570966,1407536,978
978,119,570966,1407536,988
988,119,570966,1407536,1021
1021,119,570966,1407536,1030
1030,119,570966,1407536,1084
1084,119,570966,1407536,1174
1174,119,570966,1407536,1239
1239,119,570966,1407536,1289
1289,119,570966,1407536,1339
1339,119,570966,1407536,1385
1385,119,570966,1407536,1460
1460,119,570966,1407536,1513
1513,119,570966,1407536,1566
1566,119,570966,1407536,1693
1693,119,570966,1407536,1831
1831,119,570966,1407536,1935
1935,119,570966,1407536,2129
2129,119,570966,1407536,2405
2405,119,570966,1407536,2498
2498,119,570966,1407536,2580
2580,119,570966,1407536,2657
2657,119,570966,1407536,2688
2688,119,570966,1407536,2781
2781,119,570966,1407536,3011
3011,119,570966,1407536,3031
3031,119,570966,1407536,3118
3118,119,570966,1407536,3168
3168,119,570966,1407536,3322
3322,119,570966,1407536,3340
3340,119,570966,1407536,3394
3394,119,570966,1407536,3455
3455,119,570966,1407536,3520
3520,119,570966,1407536,3558
3558,119,570966,1407536,3583
3583,119,570966,1407536,3619
3619,119,570966,1407536,3635
3635,119,570966,1407536,3686
3686,119,570966,1407536,3714
3714,119,570966,1407536,3752
3752,119,570966,1407536,3778
3778,119,570966,1407536,3784
3784,119,570966,1407536,3805
3805,119,570966,1407536,3851
3851,119,570966,1407536,3922
3922,119,570966,1407536,3950
3950,119,570966,1407536,4003
4003,119,570966,1407536,4017
4017,119,570966,1407536,4066
4066,119,570966,1407536,4107
4107,119,570966,1407536,4128
4128,119,570966,1407536,4178
4178,119,570966,1407536,4220
4220,119,570966,1407536,4245
4245,119,570966,1407536,4375
4375,119,570966,1407536,4636
4636,119,570966,1407536,4946
4946,119,570966,1407536,5064
5064,119,570966,1407536,5083
5083,119,570966,1407536,5214
5214,119,570966,1407536,5229
5229,119,570966,1407536,5623
1,269,7003656,34970562,1
1,269,7003656,34970562,1
1,269,7003656,34970562,1
1,269,7003656,34970562,2
2,269,7003656,34970562,2
2,269,7003656,34970562,2
2,269,7003656,34970562,2
2,269,7003656,34970562,2
2,269,7003656,34970562,2
2,269,7003656,34970562,2
2,269,7003656,34970562,2
2,269,7003656,34970562,3
3,269,7003656,34970562,3
3,269,7003656,34970562,3
3,269,7003656,34970562,3
3,269,7003656,34970562,4
4,269,7003656,34970562,4
4,269,7003656,34970562,5
5,269,7003656,34970562,5
5,269,7003656,34970562,20
20,269,7003656,34970562,21
21,269,7003656,34970562,42
42,269,7003656,34970562,42
42,269,7003656,34970562,42
42,269,7003656,34970562,44
44,269,7003656,34970562,48
48,269,7003656,34970562,54
54,269,7003656,34970562,54
54,269,7003656,34970562,55
55,269,7003656,34970562,60
60,269,7003656,34970562,60
60,269,7003656,34970562,60
60,269,7003656,34970562,60
60,269,7003656,34970562,61
61,269,7003656,34970562,68
68,269,7003656,34970562,74
74,269,7003656,34970562,82
82,269,7003656,34970562,83
83,269,7003656,34970562,90
90,269,7003656,34970562,94
94,269,7003656,34970562,103
103,269,7003656,34970562,108
108,269,7003656,34970562,118
118,269,7003656,34970562,119
119,269,7003656,34970562,128
128,269,7003656,34970562,143
143,269,7003656,34970562,149
149,269,7003656,34970562,160
160,269,7003656,34970562,163
163,269,7003656,34970562,170
170,269,7003656,34970562,175
175,269,7003656,34970562,185
185,269,7003656,34970562,219
219,269,7003656,34970562,271
271,269,7003656,34970562,294
294,269,7003656,34970562,377
377,269,7003656,34970562,414
414,269,7003656,34970562,437
437,269,7003656,34970562,538
538,269,7003656,34970562,611
611,269,7003656,34970562,672
672,269,7003656,34970562,737
737,269,7003656,34970562,828
828,269,7003656,34970562,876
876,269,7003656,34970562,978
978,269,7003656,34970562,1052
1052,269,7003656,34970562,1103
1103,269,7003656,34970562,1189
1189,269,7003656,34970562,1269
1269,269,7003656,34970562,1336
1336,269,7003656,34970562,1438
1438,269,7003656,34970562,1517
1517,269,7003656,34970562,1593
1593,269,7003656,34970562,1660
1660,269,7003656,34970562,1723
1723,269,7003656,34970562,1819
1819,269,7003656,34970562,1948
1948,269,7003656,34970562,2104
2104,269,7003656,34970562,2245
2245,269,7003656,34970562,2388
2388,269,7003656,34970562,2478
2478,269,7003656,34970562,2608
2608,269,7003656,34970562,2781
2781,269,7003656,34970562,2856
2856,269,7003656,34970562,2994
2994,269,7003656,34970562,3140
3140,269,7003656,34970562,3250
3250,269,7003656,34970562,3386
3386,269,7003656,34970562,3498
3498,269,7003656,34970562,3723
3723,269,7003656,34970562,3909
3909,269,7003656,34970562,4055
4055,269,7003656,34970562,4163
4163,269,7003656,34970562,4338
4338,269,7003656,34970562,4512
4512,269,7003656,34970562,4677
4677,269,7003656,34970562,4856
4856,269,7003656,34970562,5160
5160,269,7003656,34970562,5303
5303,269,7003656,34970562,5470
5470,269,7003656,34970562,5752
5752,269,7003656,34970562,5962
5962,269,7003656,34970562,6180
6180,269,7003656,34970562,6350
6350,269,7003656,34970562,6614
6614,269,7003656,34970562,6859
6859,269,7003656,34970562,7065
7065,269,7003656,34970562,7316
7316,269,7003656,34970562,7545
7545,269,7003656,34970562,8106
8106,269,7003656,34970562,8601
8601,269,7003656,34970562,9070
9070,269,7003656,34970562,9526
9526,269,7003656,34970562,10097
10097,269,7003656,34970562,10624
10624,269,7003656,34970562,11201
11201,269,7003656,34970562,11956
11956,269,7003656,34970562,12526
12526,269,7003656,34970562,13121
13121,269,7003656,34970562,13737
13737,269,7003656,34970562,14280
14280,269,7003656,34970562,14898
14898,269,7003656,34970562,15392
15392,269,7003656,34970562,16110
16110,269,7003656,34970562,16701
16701,269,7003656,34970562,17437
17437,269,7003656,34970562,18110
18110,269,7003656,34970562,18757
18757,269,7003656,34970562,19835
19835,269,7003656,34970562,21099
21099,269,7003656,34970562,22693
22693,269,7003656,34970562,24013
24013,269,7003656,34970562,25389
25389,269,7003656,34970562,26892
26892,269,7003656,34970562,28107
28107,269,7003656,34970562,29175
29175,269,7003656,34970562,30378
30378,269,7003656,34970562,31877
31877,269,7003656,34970562,33479
33479,269,7003656,34970562,34913
34913,269,7003656,34970562,36297
36297,269,7003656,34970562,37681
37681,269,7003656,34970562,39018
39018,269,7003656,34970562,40717
40717,269,7003656,34970562,42550
42550,269,7003656,34970562,44193
44193,269,7003656,34970562,45927
45927,269,7003656,34970562,47455
47455,269,7003656,34970562,48796
48796,269,7003656,34970562,50672
50672,269,7003656,34970562,52653
52653,269,7003656,34970562,54630
54630,269,7003656,34970562,57126
57126,269,7003656,34970562,60050
60050,269,7003656,34970562,62294
62294,269,7003656,34970562,64533
64533,269,7003656,34970562,67122
67122,269,7003656,34970562,70020
70020,269,7003656,34970562,72718
72718,269,7003656,34970562,75537
75537,269,7003656,34970562,78530
78530,269,7003656,34970562,81479
81479,269,7003656,34970562,84231
84231,269,7003656,34970562,87602
87602,269,7003656,34970562,90986
90986,269,7003656,34970562,94668
94668,269,7003656,34970562,97920
97920,269,7003656,34970562,100934
100934,269,7003656,34970562,103536
103536,269,7003656,34970562,106561
106561,269,7003656,34970562,109780
109780,269,7003656,34970562,113411
113411,269,7003656,34970562,116678
116678,269,7003656,34970562,120221
120221,269,7003656,34970562,124031
124031,269,7003656,34970562,127892
127892,269,7003656,34970562,131382
131382,269,7003656,34970562,135130
135130,269,7003656,34970562,139121
139121,269,7003656,34970562,143117
143117,269,7003656,34970562,146894
146894,269,7003656,34970562,150807
150807,269,7003656,34970562,155005
155005,269,7003656,34970562,158650
158650,269,7003656,34970562,162920
1,2598,852753,395200,1
1,2598,852753,395200,1
1,2598,852753,395200,1
1,2598,852753,395200,1
1,2598,852753,395200,1
1,2598,852753,395200,1
1,2598,852753,395200,1
1,2598,852753,395200,1
1,2598,852753,395200,1
1,2598,852753,395200,1
1,2598,852753,395200,1
1,2598,852753,395200,1
1,2598,852753,395200,1
1,2598,852753,395200,3
3,2598,852753,395200,3
3,2598,852753,395200,5
5,2598,852753,395200,5
5,2598,852753,395200,5
5,2598,852753,395200,5
5,2598,852753,395200,5
5,2598,852753,395200,5
5,2598,852753,395200,5
5,2598,852753,395200,5
5,2598,852753,395200,7
7,2598,852753,395200,7
7,2598,852753,395200,7
7,2598,852753,395200,7
7,2598,852753,395200,7
7,2598,852753,395200,7
7,2598,852753,395200,7
7,2598,852753,395200,7
7,2598,852753,395200,7
7,2598,852753,395200,7
7,2598,852753,395200,7
7,2598,852753,395200,7
7,2598,852753,395200,7
7,2598,852753,395200,7
7,2598,852753,395200,7
7,2598,852753,395200,7
7,2598,852753,395200,8
8,2598,852753,395200,8
8,2598,852753,395200,8
8,2598,852753,395200,8
8,2598,852753,395200,8
8,2598,852753,395200,8
8,2598,852753,395200,8
8,2598,852753,395200,8
8,2598,852753,395200,9
9,2598,852753,395200,9
9,2598,852753,395200,9
9,2598,852753,395200,9
9,2598,852753,395200,9
9,2598,852753,395200,9
9,2598,852753,395200,9
9,2598,852753,395200,12
12,2598,852753,395200,13
13,2598,852753,395200,13
13,2598,852753,395200,13
13,2598,852753,395200,13
13,2598,852753,395200,13
13,2598,852753,395200,13
13,2598,852753,395200,18
18,2598,852753,395200,18
18,2598,852753,395200,18
18,2598,852753,395200,20
20,2598,852753,395200,26
26,2598,852753,395200,26
26,2598,852753,395200,41
41,2598,852753,395200,41
41,2598,852753,395200,46
46,2598,852753,395200,46
46,2598,852753,395200,51
51,2598,852753,395200,51
51,2598,852753,395200,51
51,2598,852753,395200,70
70,2598,852753,395200,74
74,2598,852753,395200,82
82,2598,852753,395200,82
82,2598,852753,395200,82
82,2598,852753,395200,99
99,2598,852753,395200,99
99,2598,852753,395200,99
99,2598,852753,395200,127
127,2598,852753,395200,127
127,2598,852753,395200,127
127,2598,852753,395200,157
157,2598,852753,395200,157
157,2598,852753,395200,176
176,2598,852753,395200,194
194,2598,852753,395200,202
202,2598,852753,395200,216
216,2598,852753,395200,245
245,2598,852753,395200,271
271,2598,852753,395200,286
286,2598,852753,395200,286
286,2598,852753,395200,366
366,2598,852753,395200,383
383,2598,852753,395200,402
402,2598,852753,395200,461
461,2598,852753,395200,502
502,2598,852753,395200,502
502,2598,852753,395200,619
619,2598,852753,395200,619
619,2598,852753,395200,619
619,2598,852753,395200,714
714,2598,852753,395200,714
714,2598,852753,395200,802
802,2598,852753,395200,802
802,2598,852753,395200,802
802,2598,852753,395200,802
802,2598,852753,395200,802
802,2598,852753,395200,930
930,2598,852753,395200,1008
1008,2598,852753,395200,1151
1151,2598,852753,395200,1272
1272,2598,852753,395200,1337
1337,2598,852753,395200,1418
1418,2598,852753,395200,1468
1468,2598,852753,395200,1531
1531,2598,852753,395200,1596
1596,2598,852753,395200,1743
1743,2598,852753,395200,1832
1832,2598,852753,395200,1894
1894,2598,852753,395200,1999
1999,2598,852753,395200,2092
2092,2598,852753,395200,2179
2179,2598,852753,395200,2300
2300,2598,852753,395200,2420
2420,2598,852753,395200,2515
2515,2598,852753,395200,2654
2654,2598,852753,395200,2786
2786,2598,852753,395200,2872
2872,2598,852753,395200,3011
3011,2598,852753,395200,3177
3177,2598,852753,395200,3298
3298,2598,852753,395200,3472
3472,2598,852753,395200,3606
3606,2598,852753,395200,3806
3806,2598,852753,395200,3982
3982,2598,852753,395200,4147
4147,2598,852753,395200,4433
4433,2598,852753,395200,4621
4621,2598,852753,395200,4862
4862,2598,852753,395200,5123
5123,2598,852753,395200,5382
5382,2598,852753,395200,5624
5624,2598,852753,395200,5900
5900,2598,852753,395200,6381
6381,2598,852753,395200,6680
6680,2598,852753,395200,6995
6995,2598,852753,395200,7354
7354,2598,852753,395200,7732
7732,2598,852753,395200,8029
8029,2598,852753,395200,8396
8396,2598,852753,395200,8750
8750,2598,852753,395200,9292
9292,2598,852753,395200,9594
9594,2598,852753,395200,10112
10112,2598,852753,395200,10522
10522,2598,852753,395200,10859
10859,2598,852753,395200,11426
11426,2598,852753,395200,11930
11930,2598,852753,395200,12434
12434,2598,852753,395200,13024
13024,2598,852753,395200,13556
13556,2598,852753,395200,14127
14127,2598,852753,395200,14411
14411,2598,852753,395200,14766
14766,2598,852753,395200,15157
15157,2598,852753,395200,15581
15581,2598,852753,395200,16164
16164,2598,852753,395200,16566
16566,2598,852753,395200,17032
17032,2598,852753,395200,17316
17316,2598,852753,395200,17749
17749,2598,852753,395200,18084
18084,2598,852753,395200,18536
18536,2598,852753,395200,19026
19026,2598,852753,395200,19445
19445,2598,852753,395200,19833
19833,2598,852753,395200,20226
20226,2598,852753,395200,20601
20601,2598,852753,395200,21111
1,550,10399146,17344192,1
1,550,10399146,17344192,1
1,550,10399146,17344192,1
1,550,10399146,17344192,1
1,550,10399146,17344192,1
1,550,10399146,17344192,1
1,550,10399146,17344192,1
1,550,10399146,17344192,1
1,550,10399146,17344192,1
1,550,10399146,17344192,2
2,550,10399146,17344192,2
2,550,10399146,17344192,13
13,550,10399146,17344192,21
21,550,10399146,17344192,21
21,550,10399146,17344192,29
29,550,10399146,17344192,29
29,550,10399146,17344192,33
33,550,10399146,17344192,33
33,550,10399146,17344192,38
38,550,10399146,17344192,38
38,550,10399146,17344192,38
38,550,10399146,17344192,41
41,550,10399146,17344192,42
42,550,10399146,17344192,46
46,550,10399146,17344192,48
48,550,10399146,17344192,57
57,550,10399146,17344192,57
57,550,10399146,17344192,76
76,550,10399146,17344192,91
91,550,10399146,17344192,91
91,550,10399146,17344192,101
101,550,10399146,17344192,132
132,550,10399146,17344192,132
132,550,10399146,17344192,151
151,550,10399146,17344192,167
167,550,10399146,17344192,176
176,550,10399146,17344192,186
186,550,10399146,17344192,186
186,550,10399146,17344192,186
186,550,10399146,17344192,202
202,550,10399146,17344192,219
219,550,10399146,17344192,219
219,550,10399146,17344192,245
245,550,10399146,17344192,251
251,550,10399146,17344192,277
277,550,10399146,17344192,277
277,550,10399146,17344192,298
298,550,10399146,17344192,298
298,550,10399146,17344192,313
313,550,10399146,17344192,313
313,550,10399146,17344192,322
322,550,10399146,17344192,357
357,550,10399146,17344192,357
357,550,10399146,17344192,480
480,550,10399146,17344192,772
772,550,10399146,17344192,1102
1102,550,10399146,17344192,1233
1233,550,10399146,17344192,1451
1451,550,10399146,17344192,1516
1516,550,10399146,17344192,1644
1644,550,10399146,17344192,1731
1731,550,10399146,17344192,1762
1762,550,10399146,17344192,1823
1823,550,10399146,17344192,1877
1877,550,10399146,17344192,1914
1914,550,10399146,17344192,1924
1924,550,10399146,17344192,1935
1935,550,10399146,17344192,1935
1935,550,10399146,17344192,1946
1946,550,10399146,17344192,1964
1964,550,10399146,17344192,1980
1980,550,10399146,17344192,2002
2002,550,10399146,17344192,2005
2005,550,10399146,17344192,2028
2028,550,10399146,17344192,2029
2029,550,10399146,17344192,2045
2045,550,10399146,17344192,2060
2060,550,10399146,17344192,2060
2060,550,10399146,17344192,2106
2106,550,10399146,17344192,2139
2139,550,10399146,17344192,2158
2158,550,10399146,17344192,2197
2197,550,10399146,17344192,2233
2233,550,10399146,17344192,2263
