Active,Population Density,Urban Population,Rural Population,Y
10,132,595450,2371439,0
6,132,595450,2371439,2
8,132,595450,2371439,0
3,132,595450,2371439,0
3,132,595450,2371439,1
4,132,595450,2371439,0
4,132,595450,2371439,0
4,132,595450,2371439,0
4,132,595450,2371439,5
9,132,595450,2371439,0
9,132,595450,2371439,4
13,132,595450,2371439,6
18,132,595450,2371439,0
18,132,595450,2371439,0
18,132,595450,2371439,18
36,132,595450,2371439,0
36,132,595450,2371439,0
36,132,595450,2371439,33
45,132,595450,2371439,94
139,132,595450,2371439,0
139,132,595450,2371439,99
238,132,595450,2371439,12
250,132,595450,2371439,0
250,132,595450,2371439,28
278,132,595450,2371439,31
309,132,595450,2371439,26
335,132,595450,2371439,15
350,132,595450,2371439,32
382,132,595450,2371439,16
396,132,595450,2371439,24
416,132,595450,2371439,24
433,132,595450,2371439,20
452,132,595450,2371439,54
496,132,595450,2371439,58
547,132,595450,2371439,56
562,132,595450,2371439,36
547,132,595450,2371439,41
580,132,595450,2371439,5
572,132,595450,2371439,19
588,132,595450,2371439,20
603,132,595450,2371439,33
599,132,595450,2371439,18
605,132,595450,2371439,28
633,132,595450,2371439,15
582,132,595450,2371439,12
594,132,595450,2371439,61
640,132,595450,2371439,16
590,132,595450,2371439,17
594,132,595450,2371439,39
566,132,595450,2371439,52
610,132,595450,2371439,22
621,132,595450,2371439,43
656,132,595450,2371439,14
640,132,595450,2371439,35
641,132,595450,2371439,64
690,132,595450,2371439,82
693,132,595450,2371439,44
733,132,595450,2371439,39
766,132,595450,2371439,49
806,132,595450,2371439,155
925,132,595450,2371439,57
963,132,595450,2371439,93
1035,132,595450,2371439,106
1133,132,595450,2371439,59
1179,132,595450,2371439,42
1178,132,595450,2371439,32
1168,132,595450,2371439,79
1222,132,595450,2371439,111
1272,132,595450,2371439,43
1238,132,595450,2371439,60
1284,132,595450,2371439,25
1196,132,595450,2371439,72
1193,132,595450,2371439,77
1186,132,595450,2371439,109
1220,132,595450,2371439,108
1252,132,595450,2371439,182
1374,132,595450,2371439,89
1433,132,595450,2371439,29
1457,132,595450,2371439,42
1343,132,595450,2371439,121
1355,132,595450,2371439,99
1434,132,595450,2371439,151
1534,132,595450,2371439,168
1570,132,595450,2371439,109
1623,132,595450,2371439,140
1686,132,595450,2371439,172
1818,132,595450,2371439,159
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
1,52,571771,525435,0
0,52,571771,525435,0
0,52,571771,525435,0
0,52,571771,525435,0
0,52,571771,525435,0
0,52,571771,525435,0
0,52,571771,525435,0
0,52,571771,525435,0
0,52,571771,525435,0
0,52,571771,525435,0
0,52,571771,525435,0
0,52,571771,525435,0
0,52,571771,525435,0
0,52,571771,525435,0
0,52,571771,525435,0
0,52,571771,525435,0
0,52,571771,525435,0
0,52,571771,525435,0
0,52,571771,525435,0
0,52,571771,525435,0
0,52,571771,525435,0
0,52,571771,525435,0
0,52,571771,525435,0
0,52,571771,525435,0
0,52,571771,525435,12
12,52,571771,525435,1
13,52,571771,525435,3
16,52,571771,525435,5
21,52,571771,525435,2
23,52,571771,525435,10
33,52,571771,525435,8
41,52,571771,525435,46
87,52,571771,525435,5
92,52,571771,525435,9
101,52,571771,525435,2
103,52,571771,525435,3
106,52,571771,525435,5
111,52,571771,525435,5
116,52,571771,525435,4
120,52,571771,525435,0
120,52,571771,525435,9
129,52,571771,525435,0
129,52,571771,525435,10
131,52,571771,525435,1
132,52,571771,525435,0
132,52,571771,525435,1
133,52,571771,525435,0
123,52,571771,525435,3
115,52,571771,525435,0
115,52,571771,525435,3
93,52,571771,525435,0
93,52,571771,525435,0
93,52,571771,525435,12
38,52,571771,525435,0
37,52,571771,525435,2
36,52,571771,525435,0
36,52,571771,525435,2
34,52,571771,525435,22
56,52,571771,525435,11
64,52,571771,525435,0
64,52,571771,525435,0
64,52,571771,525435,0
64,52,571771,525435,29
83,52,571771,525435,1
77,52,571771,525435,4
81,52,571771,525435,2
82,52,571771,525435,5
79,52,571771,525435,0
79,52,571771,525435,34
112,52,571771,525435,10
122,52,571771,525435,2
117,52,571771,525435,0
117,52,571771,525435,13
129,52,571771,525435,20
149,52,571771,525435,0
138,52,571771,525435,15
149,52,571771,525435,29
178,52,571771,525435,0
178,52,571771,525435,0
168,52,571771,525435,23
191,52,571771,525435,0
186,52,571771,525435,14
183,52,571771,525435,10
174,52,571771,525435,4
165,52,571771,525435,56
215,52,571771,525435,14
224,52,571771,525435,19
235,52,571771,525435,3
222,52,571771,525435,33
251,52,571771,525435,2
251,52,571771,525435,27
277,52,571771,525435,27
297,52,571771,525435,27
322,52,571771,525435,3
300,52,571771,525435,25
325,52,571771,525435,1
319,52,571771,525435,0
306,52,571771,525435,8
309,52,571771,525435,120
421,52,571771,525435,12
418,52,571771,525435,0
417,52,571771,525435,71
481,52,571771,525435,13
489,52,571771,525435,22
493,52,571771,525435,8
483,52,571771,525435,14
494,52,571771,525435,1
459,52,571771,525435,35
492,52,571771,525435,14
503,52,571771,525435,0
494,52,571771,525435,7
474,52,571771,525435,29
494,52,571771,525435,5
424,52,571771,525435,3
422,52,571771,525435,0
420,52,571771,525435,9
408,52,571771,525435,0
359,52,571771,525435,20
369,52,571771,525435,6
363,52,571771,525435,16
344,52,571771,525435,52
380,52,571771,525435,0
379,52,571771,525435,9
378,52,571771,525435,69
442,52,571771,525435,141
583,52,571771,525435,46
589,52,571771,525435,35
591,52,571771,525435,14
598,52,571771,525435,40
549,52,571771,525435,12
558,52,571771,525435,26
1,119,570966,1407536,0
1,119,570966,1407536,-1
0,119,570966,1407536,0
0,119,570966,1407536,0
0,119,570966,1407536,0
0,119,570966,1407536,0
0,119,570966,1407536,0
0,119,570966,1407536,0
0,119,570966,1407536,3
3,119,570966,1407536,1
4,119,570966,1407536,0
4,119,570966,1407536,14
18,119,570966,1407536,7
25,119,570966,1407536,11
36,119,570966,1407536,7
43,119,570966,1407536,0
43,119,570966,1407536,6
49,119,570966,1407536,9
58,119,570966,1407536,22
80,119,570966,1407536,14
94,119,570966,1407536,13
107,119,570966,1407536,11
110,119,570966,1407536,5
115,119,570966,1407536,4
117,119,570966,1407536,1
106,119,570966,1407536,0
106,119,570966,1407536,28
107,119,570966,1407536,7
87,119,570966,1407536,5
80,119,570966,1407536,9
85,119,570966,1407536,2
87,119,570966,1407536,14
90,119,570966,1407536,0
90,119,570966,1407536,5
73,119,570966,1407536,3
63,119,570966,1407536,10
70,119,570966,1407536,69
139,119,570966,1407536,50
189,119,570966,1407536,17
199,119,570966,1407536,8
195,119,570966,1407536,16
209,119,570966,1407536,16
223,119,570966,1407536,28
251,119,570966,1407536,19
266,119,570966,1407536,25
291,119,570966,1407536,0
291,119,570966,1407536,42
319,119,570966,1407536,38
311,119,570966,1407536,24
335,119,570966,1407536,27
359,119,570966,1407536,35
382,119,570966,1407536,0
382,119,570966,1407536,32
353,119,570966,1407536,16
369,119,570966,1407536,59
428,119,570966,1407536,16
435,119,570966,1407536,26
447,119,570966,1407536,71
505,119,570966,1407536,51
550,119,570966,1407536,6
554,119,570966,1407536,14
525,119,570966,1407536,40
551,119,570966,1407536,22
546,119,570966,1407536,10
543,119,570966,1407536,33
537,119,570966,1407536,9
545,119,570966,1407536,54
598,119,570966,1407536,90
644,119,570966,1407536,65
701,119,570966,1407536,50
744,119,570966,1407536,50
786,119,570966,1407536,46
811,119,570966,1407536,75
878,119,570966,1407536,53
913,119,570966,1407536,53
936,119,570966,1407536,127
1053,119,570966,1407536,138
1186,119,570966,1407536,104
1282,119,570966,1407536,194
1467,119,570966,1407536,276
1741,119,570966,1407536,93
1807,119,570966,1407536,82
1755,119,570966,1407536,77
1826,119,570966,1407536,31
1785,119,570966,1407536,93
1869,119,570966,1407536,230
2030,119,570966,1407536,20
2032,119,570966,1407536,87
1997,119,570966,1407536,50
2021,119,570966,1407536,154
2116,119,570966,1407536,18
2011,119,570966,1407536,54
1964,119,570966,1407536,61
1917,119,570966,1407536,65
1848,119,570966,1407536,38
1844,119,570966,1407536,25
1654,119,570966,1407536,36
1537,119,570966,1407536,16
1460,119,570966,1407536,51
1383,119,570966,1407536,28
1309,119,570966,1407536,38
1132,119,570966,1407536,26
1158,119,570966,1407536,6
1040,119,570966,1407536,21
946,119,570966,1407536,46
925,119,570966,1407536,71
887,119,570966,1407536,28
874,119,570966,1407536,53
793,119,570966,1407536,14
785,119,570966,1407536,49
733,119,570966,1407536,41
736,119,570966,1407536,21
726,119,570966,1407536,50
657,119,570966,1407536,42
525,119,570966,1407536,25
496,119,570966,1407536,130
578,119,570966,1407536,261
834,119,570966,1407536,310
1134,119,570966,1407536,118
1215,119,570966,1407536,19
1172,119,570966,1407536,131
1289,119,570966,1407536,15
1269,119,570966,1407536,394
1,269,7003656,34970562,0
1,269,7003656,34970562,0
1,269,7003656,34970562,0
1,269,7003656,34970562,1
2,269,7003656,34970562,0
2,269,7003656,34970562,0
2,269,7003656,34970562,0
2,269,7003656,34970562,0
2,269,7003656,34970562,0
2,269,7003656,34970562,0
2,269,7003656,34970562,0
2,269,7003656,34970562,1
3,269,7003656,34970562,0
3,269,7003656,34970562,0
3,269,7003656,34970562,0
3,269,7003656,34970562,1
4,269,7003656,34970562,0
4,269,7003656,34970562,1
5,269,7003656,34970562,0
5,269,7003656,34970562,15
20,269,7003656,34970562,1
19,269,7003656,34970562,21
39,269,7003656,34970562,0
39,269,7003656,34970562,0
39,269,7003656,34970562,2
41,269,7003656,34970562,4
45,269,7003656,34970562,6
41,269,7003656,34970562,0
41,269,7003656,34970562,1
36,269,7003656,34970562,5
41,269,7003656,34970562,0
41,269,7003656,34970562,0
40,269,7003656,34970562,0
38,269,7003656,34970562,1
36,269,7003656,34970562,7
43,269,7003656,34970562,6
49,269,7003656,34970562,8
51,269,7003656,34970562,1
50,269,7003656,34970562,7
56,269,7003656,34970562,4
60,269,7003656,34970562,9
68,269,7003656,34970562,5
72,269,7003656,34970562,10
80,269,7003656,34970562,1
80,269,7003656,34970562,9
88,269,7003656,34970562,15
101,269,7003656,34970562,6
93,269,7003656,34970562,11
103,269,7003656,34970562,3
102,269,7003656,34970562,7
109,269,7003656,34970562,5
114,269,7003656,34970562,10
122,269,7003656,34970562,34
155,269,7003656,34970562,52
206,269,7003656,34970562,23
229,269,7003656,34970562,83
306,269,7003656,34970562,37
326,269,7003656,34970562,23
318,269,7003656,34970562,101
392,269,7003656,34970562,73
450,269,7003656,34970562,61
503,269,7003656,34970562,65
538,269,7003656,34970562,91
604,269,7003656,34970562,48
652,269,7003656,34970562,102
696,269,7003656,34970562,74
739,269,7003656,34970562,51
703,269,7003656,34970562,86
746,269,7003656,34970562,80
765,269,7003656,34970562,67
779,269,7003656,34970562,102
782,269,7003656,34970562,79
777,269,7003656,34970562,76
853,269,7003656,34970562,67
766,269,7003656,34970562,63
829,269,7003656,34970562,96
762,269,7003656,34970562,129
815,269,7003656,34970562,156
852,269,7003656,34970562,141
913,269,7003656,34970562,143
965,269,7003656,34970562,90
1055,269,7003656,34970562,130
996,269,7003656,34970562,173
1057,269,7003656,34970562,75
953,269,7003656,34970562,138
992,269,7003656,34970562,146
998,269,7003656,34970562,110
959,269,7003656,34970562,136
1023,269,7003656,34970562,112
1014,269,7003656,34970562,225
1119,269,7003656,34970562,186
1190,269,7003656,34970562,146
1190,269,7003656,34970562,108
1178,269,7003656,34970562,175
1280,269,7003656,34970562,174
1357,269,7003656,34970562,165
1369,269,7003656,34970562,179
1310,269,7003656,34970562,304
1426,269,7003656,34970562,143
1425,269,7003656,34970562,167
1465,269,7003656,34970562,282
1612,269,7003656,34970562,210
1654,269,7003656,34970562,218
1741,269,7003656,34970562,170
1726,269,7003656,34970562,264
1850,269,7003656,34970562,245
1890,269,7003656,34970562,206
1851,269,7003656,34970562,251
1938,269,7003656,34970562,229
2016,269,7003656,34970562,561
2372,269,7003656,34970562,495
2633,269,7003656,34970562,469
2810,269,7003656,34970562,456
3002,269,7003656,34970562,571
3352,269,7003656,34970562,527
3570,269,7003656,34970562,577
3742,269,7003656,34970562,755
3928,269,7003656,34970562,570
4105,269,7003656,34970562,595
4307,269,7003656,34970562,616
4412,269,7003656,34970562,543
4342,269,7003656,34970562,618
4345,269,7003656,34970562,494
4436,269,7003656,34970562,718
4697,269,7003656,34970562,591
4678,269,7003656,34970562,736
4893,269,7003656,34970562,673
5103,269,7003656,34970562,647
5344,269,7003656,34970562,1078
5977,269,7003656,34970562,1264
6592,269,7003656,34970562,1594
7372,269,7003656,34970562,1320
7954,269,7003656,34970562,1376
8456,269,7003656,34970562,1503
9371,269,7003656,34970562,1215
9892,269,7003656,34970562,1068
10077,269,7003656,34970562,1203
10463,269,7003656,34970562,1499
11182,269,7003656,34970562,1602
12018,269,7003656,34970562,1434
12761,269,7003656,34970562,1384
13016,269,7003656,34970562,1384
12982,269,7003656,34970562,1337
13055,269,7003656,34970562,1699
13594,269,7003656,34970562,1833
13605,269,7003656,34970562,1643
13692,269,7003656,34970562,1734
13870,269,7003656,34970562,1528
14148,269,7003656,34970562,1341
13694,269,7003656,34970562,1876
13888,269,7003656,34970562,1981
14438,269,7003656,34970562,1977
15100,269,7003656,34970562,2496
16066,269,7003656,34970562,2924
17430,269,7003656,34970562,2244
18161,269,7003656,34970562,2239
18856,269,7003656,34970562,2589
19814,269,7003656,34970562,2898
21063,269,7003656,34970562,2698
21824,269,7003656,34970562,2819
22861,269,7003656,34970562,2993
23715,269,7003656,34970562,2949
24135,269,7003656,34970562,2752
24333,269,7003656,34970562,3371
24348,269,7003656,34970562,3384
25215,269,7003656,34970562,3682
26386,269,7003656,34970562,3252
26736,269,7003656,34970562,3014
27219,269,7003656,34970562,2602
25758,269,7003656,34970562,3025
25288,269,7003656,34970562,3219
25193,269,7003656,34970562,3631
25538,269,7003656,34970562,3267
25816,269,7003656,34970562,3543
25909,269,7003656,34970562,3810
27121,269,7003656,34970562,3861
27938,269,7003656,34970562,3490
28628,269,7003656,34970562,3748
29255,269,7003656,34970562,3991
30529,269,7003656,34970562,3996
30450,269,7003656,34970562,3777
30999,269,7003656,34970562,3913
31539,269,7003656,34970562,4198
32344,269,7003656,34970562,3645
32267,269,7003656,34970562,4270
1,2598,852753,395200,0
1,2598,852753,395200,0
1,2598,852753,395200,0
1,2598,852753,395200,0
1,2598,852753,395200,0
1,2598,852753,395200,0
1,2598,852753,395200,0
1,2598,852753,395200,0
1,2598,852753,395200,0
1,2598,852753,395200,0
1,2598,852753,395200,0
1,2598,852753,395200,0
1,2598,852753,395200,0
1,2598,852753,395200,2
2,2598,852753,395200,0
2,2598,852753,395200,2
4,2598,852753,395200,0
4,2598,852753,395200,0
4,2598,852753,395200,0
4,2598,852753,395200,0
4,2598,852753,395200,0
4,2598,852753,395200,0
4,2598,852753,395200,0
4,2598,852753,395200,2
6,2598,852753,395200,0
6,2598,852753,395200,0
6,2598,852753,395200,0
6,2598,852753,395200,0
6,2598,852753,395200,0
6,2598,852753,395200,0
6,2598,852753,395200,0
4,2598,852753,395200,0
4,2598,852753,395200,0
4,2598,852753,395200,0
4,2598,852753,395200,0
4,2598,852753,395200,0
4,2598,852753,395200,0
4,2598,852753,395200,0
4,2598,852753,395200,0
4,2598,852753,395200,1
5,2598,852753,395200,0
5,2598,852753,395200,0
5,2598,852753,395200,0
3,2598,852753,395200,0
3,2598,852753,395200,0
3,2598,852753,395200,0
3,2598,852753,395200,0
3,2598,852753,395200,1
3,2598,852753,395200,0
3,2598,852753,395200,0
3,2598,852753,395200,0
3,2598,852753,395200,0
3,2598,852753,395200,0
3,2598,852753,395200,0
3,2598,852753,395200,3
6,2598,852753,395200,1
3,2598,852753,395200,0
3,2598,852753,395200,0
3,2598,852753,395200,0
3,2598,852753,395200,0
3,2598,852753,395200,0
3,2598,852753,395200,5
8,2598,852753,395200,0
8,2598,852753,395200,0
9,2598,852753,395200,2
10,2598,852753,395200,6
16,2598,852753,395200,0
16,2598,852753,395200,15
29,2598,852753,395200,0
29,2598,852753,395200,5
34,2598,852753,395200,0
34,2598,852753,395200,5
37,2598,852753,395200,0
37,2598,852753,395200,0
37,2598,852753,395200,19
45,2598,852753,395200,4
49,2598,852753,395200,8
57,2598,852753,395200,0
57,2598,852753,395200,0
57,2598,852753,395200,17
63,2598,852753,395200,0
63,2598,852753,395200,0
63,2598,852753,395200,28
75,2598,852753,395200,0
75,2598,852753,395200,0
74,2598,852753,395200,30
88,2598,852753,395200,0
88,2598,852753,395200,19
92,2598,852753,395200,18
98,2598,852753,395200,8
102,2598,852753,395200,14
111,2598,852753,395200,29
129,2598,852753,395200,26
155,2598,852753,395200,15
161,2598,852753,395200,0
161,2598,852753,395200,80
218,2598,852753,395200,17
226,2598,852753,395200,19
228,2598,852753,395200,59
276,2598,852753,395200,41
306,2598,852753,395200,0
306,2598,852753,395200,117
388,2598,852753,395200,0
388,2598,852753,395200,0
388,2598,852753,395200,95
430,2598,852753,395200,0
430,2598,852753,395200,88
459,2598,852753,395200,0
459,2598,852753,395200,0
459,2598,852753,395200,0
459,2598,852753,395200,0
459,2598,852753,395200,128
482,2598,852753,395200,78
514,2598,852753,395200,143
553,2598,852753,395200,121
618,2598,852753,395200,65
629,2598,852753,395200,81
661,2598,852753,395200,50
665,2598,852753,395200,63
684,2598,852753,395200,65
686,2598,852753,395200,147
774,2598,852753,395200,89
793,2598,852753,395200,62
800,2598,852753,395200,105
817,2598,852753,395200,93
798,2598,852753,395200,87
831,2598,852753,395200,121
900,2598,852753,395200,120
986,2598,852753,395200,95
997,2598,852753,395200,139
1055,2598,852753,395200,132
1101,2598,852753,395200,86
1109,2598,852753,395200,139
1182,2598,852753,395200,166
1256,2598,852753,395200,121
1292,2598,852753,395200,174
1323,2598,852753,395200,134
1357,2598,852753,395200,200
1445,2598,852753,395200,176
1515,2598,852753,395200,165
1552,2598,852753,395200,286
1700,2598,852753,395200,188
1743,2598,852753,395200,241
1873,2598,852753,395200,261
1989,2598,852753,395200,259
2094,2598,852753,395200,242
2180,2598,852753,395200,276
2277,2598,852753,395200,481
2609,2598,852753,395200,299
2750,2598,852753,395200,315
2880,2598,852753,395200,359
3024,2598,852753,395200,378
3179,2598,852753,395200,297
3288,2598,852753,395200,367
3364,2598,852753,395200,354
3309,2598,852753,395200,542
3521,2598,852753,395200,302
3517,2598,852753,395200,518
3654,2598,852753,395200,410
3706,2598,852753,395200,337
3753,2598,852753,395200,567
3981,2598,852753,395200,504
4264,2598,852753,395200,504
4483,2598,852753,395200,590
4745,2598,852753,395200,532
4834,2598,852753,395200,571
4938,2598,852753,395200,284
4849,2598,852753,395200,355
4851,2598,852753,395200,391
4936,2598,852753,395200,424
5042,2598,852753,395200,583
5210,2598,852753,395200,402
5161,2598,852753,395200,466
5086,2598,852753,395200,284
4856,2598,852753,395200,433
4831,2598,852753,395200,335
4770,2598,852753,395200,452
4794,2598,852753,395200,490
4878,2598,852753,395200,419
4847,2598,852753,395200,388
4878,2598,852753,395200,393
4805,2598,852753,395200,375
4674,2598,852753,395200,510
1,550,10399146,17344192,0
1,550,10399146,17344192,0
1,550,10399146,17344192,0
1,550,10399146,17344192,0
1,550,10399146,17344192,0
1,550,10399146,17344192,0
1,550,10399146,17344192,0
1,550,10399146,17344192,0
1,550,10399146,17344192,0
1,550,10399146,17344192,1
1,550,10399146,17344192,0
1,550,10399146,17344192,11
12,550,10399146,17344192,8
20,550,10399146,17344192,0
20,550,10399146,17344192,8
28,550,10399146,17344192,0
28,550,10399146,17344192,4
32,550,10399146,17344192,0
32,550,10399146,17344192,5
36,550,10399146,17344192,0
36,550,10399146,17344192,0
36,550,10399146,17344192,3
37,550,10399146,17344192,1
38,550,10399146,17344192,4
41,550,10399146,17344192,2
42,550,10399146,17344192,9
51,550,10399146,17344192,0
51,550,10399146,17344192,19
66,550,10399146,17344192,15
80,550,10399146,17344192,0
80,550,10399146,17344192,10
89,550,10399146,17344192,31
116,550,10399146,17344192,0
116,550,10399146,17344192,19
135,550,10399146,17344192,16
142,550,10399146,17344192,9
150,550,10399146,17344192,10
159,550,10399146,17344192,0
146,550,10399146,17344192,0
146,550,10399146,17344192,16
162,550,10399146,17344192,17
172,550,10399146,17344192,0
172,550,10399146,17344192,26
190,550,10399146,17344192,6
186,550,10399146,17344192,26
196,550,10399146,17344192,0
196,550,10399146,17344192,21
214,550,10399146,17344192,0
214,550,10399146,17344192,15
224,550,10399146,17344192,0
224,550,10399146,17344192,9
232,550,10399146,17344192,35
248,550,10399146,17344192,0
248,550,10399146,17344192,123
371,550,10399146,17344192,292
640,550,10399146,17344192,330
964,550,10399146,17344192,131
1082,550,10399146,17344192,218
1293,550,10399146,17344192,65
1354,550,10399146,17344192,128
1467,550,10399146,17344192,87
1550,550,10399146,17344192,31
1574,550,10399146,17344192,61
1626,550,10399146,17344192,54
1678,550,10399146,17344192,37
1711,550,10399146,17344192,10
1692,550,10399146,17344192,11
1680,550,10399146,17344192,0
1598,550,10399146,17344192,11
657,550,10399146,17344192,18
563,550,10399146,17344192,16
396,550,10399146,17344192,22
322,550,10399146,17344192,3
173,550,10399146,17344192,23
170,550,10399146,17344192,1
143,550,10399146,17344192,16
136,550,10399146,17344192,15
122,550,10399146,17344192,0
122,550,10399146,17344192,46
148,550,10399146,17344192,33
181,550,10399146,17344192,19
172,550,10399146,17344192,39
206,550,10399146,17344192,36
222,550,10399146,17344192,30
231,550,10399146,17344192,38
256,550,10399146,17344192,41
279,550,10399146,17344192,34
300,550,10399146,17344192,39
325,550,10399146,17344192,46
344,550,10399146,17344192,54
373,550,10399146,17344192,93
451,550,10399146,17344192,55
482,550,10399146,17344192,56
497,550,10399146,17344192,86
518,550,10399146,17344192,82
569,550,10399146,17344192,99
641,550,10399146,17344192,77
671,550,10399146,17344192,77
717,550,10399146,17344192,127
753,550,10399146,17344192,104
838,550,10399146,17344192,126
881,550,10399146,17344192,118
962,550,10399146,17344192,217
1104,550,10399146,17344192,120
1176,550,10399146,17344192,122
1275,550,10399146,17344192,161
1309,550,10399146,17344192,162
1245,550,10399146,17344192,230
1415,550,10399146,17344192,142
1457,550,10399146,17344192,188
1634,550,10399146,17344192,99
1608,550,10399146,17344192,160
1557,550,10399146,17344192,202
1516,550,10399146,17344192,150
1557,550,10399146,17344192,100
1652,550,10399146,17344192,116
1488,550,10399146,17344192,153
1514,550,10399146,17344192,172
1641,550,10399146,17344192,174
1711,550,10399146,17344192,208
1828,550,10399146,17344192,258
2020,550,10399146,17344192,158
1901,550,10399146,17344192,233
2012,550,10399146,17344192,217
2153,550,10399146,17344192,230
2352,550,10399146,17344192,234
2230,550,10399146,17344192,357
2388,550,10399146,17344192,333
2635,550,10399146,17344192,288
2711,550,10399146,17344192,295
2587,550,10399146,17344192,348
2830,550,10399146,17344192,350
3092,550,10399146,17344192,308
3311,550,10399146,17344192,410
3130,550,10399146,17344192,379
3237,550,10399146,17344192,412
3391,550,10399146,17344192,438
3721,550,10399146,17344192,477
3838,550,10399146,17344192,468
4096,550,10399146,17344192,534
4102,550,10399146,17344192,551
4387,550,10399146,17344192,609
4290,550,10399146,17344192,568
4372,550,10399146,17344192,510
4577,550,10399146,17344192,663
4999,550,10399146,17344192,944
5583,550,10399146,17344192,790
5964,550,10399146,17344192,674
6203,550,10399146,17344192,488
6062,550,10399146,17344192,841
6422,550,10399146,17344192,1035
6715,550,10399146,17344192,1039
7351,550,10399146,17344192,998
7486,550,10399146,17344192,975
7998,550,10399146,17344192,986
8550,550,10399146,17344192,1000
8463,550,10399146,17344192,1020
9022,550,10399146,17344192,1027
9391,550,10399146,17344192,1077
9954,550,10399146,17344192,1028
10407,550,10399146,17344192,1165
10963,550,10399146,17344192,1490
11653,550,10399146,17344192,1704
11740,550,10399146,17344192,1684
12460,550,10399146,17344192,1740
13830,550,10399146,17344192,1503
14443,550,10399146,17344192,1316
15305,550,10399146,17344192,1136
14165,550,10399146,17344192,1505
13798,550,10399146,17344192,1293
14254,550,10399146,17344192,1513
14640,550,10399146,17344192,1746
15608,550,10399146,17344192,1542
15063,550,10399146,17344192,1470
15409,550,10399146,17344192,1678
15375,550,10399146,17344192,1466
15512,550,10399146,17344192,1516
15849,550,10399146,17344192,1481
15629,550,10399146,17344192,1526
15554,550,10399146,17344192,1498
15731,550,10399146,17344192,1514
15870,550,10399146,17344192,1946
16156,550,10399146,17344192,2110
16640,550,10399146,17344192,1964
16230,550,10399146,17344192,2137
17065,550,10399146,17344192,2459
18088,550,10399146,17344192,2473
19096,550,10399146,17344192,2441
19384,550,10399146,17344192,2622
19787,550,10399146,17344192,2434
20690,550,10399146,17344192,2369
21154,550,10399146,17344192,2702
1,201,17048085,51500352,14
15,201,17048085,51500352,0
15,201,17048085,51500352,0
15,201,17048085,51500352,0
15,201,17048085,51500352,0
15,201,17048085,51500352,0
15,201,17048085,51500352,0
15,201,17048085,51500352,-12
3,201,17048085,51500352,0
3,201,17048085,51500352,0
3,201,17048085,51500352,0
2,201,17048085,51500352,1
1,201,17048085,51500352,0
1,201,17048085,51500352,0
1,201,17048085,51500352,0
1,201,17048085,51500352,3
4,201,17048085,51500352,10
14,201,17048085,51500352,0
14,201,17048085,51500352,7
21,201,17048085,51500352,4
25,201,17048085,51500352,4
29,201,17048085,51500352,4
33,201,17048085,51500352,5
38,201,17048085,51500352,0
38,201,17048085,51500352,13
51,201,17048085,51500352,1
52,201,17048085,51500352,4
56,201,17048085,51500352,15
71,201,17048085,51500352,19
90,201,17048085,51500352,15
105,201,17048085,51500352,59
164,201,17048085,51500352,33
179,201,17048085,51500352,0
179,201,17048085,51500352,74
253,201,17048085,51500352,14
264,201,17048085,51500352,40
304,201,17048085,51500352,55
359,201,17048085,51500352,80
439,201,17048085,51500352,90
529,201,17048085,51500352,147
676,201,17048085,51500352,112
788,201,17048085,51500352,67
743,201,17048085,51500352,126
855,201,17048085,51500352,18
873,201,17048085,51500352,108
956,201,17048085,51500352,98
1035,201,17048085,51500352,122
1157,201,17048085,51500352,127
1281,201,17048085,51500352,98
1346,201,17048085,51500352,225
1546,201,17048085,51500352,89
1633,201,17048085,51500352,74
1707,201,17048085,51500352,70
1777,201,17048085,51500352,49
1557,201,17048085,51500352,102
1626,201,17048085,51500352,77
1547,201,17048085,51500352,102
1545,201,17048085,51500352,74
1619,201,17048085,51500352,146
1690,201,17048085,51500352,82
1488,201,17048085,51500352,106
1586,201,17048085,51500352,114
1459,201,17048085,51500352,175
1590,201,17048085,51500352,97
1544,201,17048085,51500352,159
1629,201,17048085,51500352,110
1734,201,17048085,51500352,152
1562,201,17048085,51500352,129
1576,201,17048085,51500352,106
1531,201,17048085,51500352,174
1611,201,17048085,51500352,138
1631,201,17048085,51500352,202
1748,201,17048085,51500352,206
1829,201,17048085,51500352,193
