Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Active,Population Density,Urban Population,Rural Population,Y
2045,18/05/20,8:00 AM,Gujarat,-,-,4499,659,11379,6221,308,25745083,34694609,366
2078,19/05/20,8:00 AM,Gujarat,-,-,4804,694,11745,6247,308,25745083,34694609,395
2111,20/05/20,8:00 AM,Gujarat,-,-,5043,719,12140,6378,308,25745083,34694609,397
2145,21/05/20,8:00 AM,Gujarat,-,-,5219,749,12537,6569,308,25745083,34694609,368
2179,22/05/20,8:00 AM,Gujarat,-,-,5488,773,12905,6644,308,25745083,34694609,363
2213,23/05/20,8:00 AM,Gujarat,-,-,5880,802,13268,6586,308,25745083,34694609,396
2247,24/05/20,8:00 AM,Gujarat,-,-,6169,829,13664,6666,308,25745083,34694609,392
2282,25/05/20,8:00 AM,Gujarat,-,-,6412,858,14056,6786,308,25745083,34694609,404
2317,26/05/20,8:00 AM,Gujarat,-,-,6636,888,14460,6936,308,25745083,34694609,361
2353,27/05/20,8:00 AM,Gujarat,-,-,7139,915,14821,6767,308,25745083,34694609,374
2389,28/05/20,8:00 AM,Gujarat,-,-,7549,938,15195,6708,308,25745083,34694609,367
2425,29/05/20,8:00 AM,Gujarat,-,-,8003,960,15562,6599,308,25745083,34694609,372
2461,30/05/20,8:00 AM,Gujarat,-,-,8611,980,15934,6343,308,25745083,34694609,409
2497,31/05/20,8:00 AM,Gujarat,-,-,9230,1007,16343,6106,308,25745083,34694609,436
2533,01/06/20,8:00 AM,Gujarat,-,-,9919,1038,16779,5822,308,25745083,34694609,421
2569,02/06/20,8:00 AM,Gujarat,-,-,10780,1063,17200,5357,308,25745083,34694609,417
2605,03/06/20,8:00 AM,Gujarat,-,-,11894,1092,17617,4631,308,25745083,34694609,483
2641,04/06/20,8:00 AM,Gujarat,-,-,12212,1122,18100,4766,308,25745083,34694609,484
2677,05/06/20,8:00 AM,Gujarat,-,-,12667,1155,18584,4762,308,25745083,34694609,510
2713,06/06/20,8:00 AM,Gujarat,-,-,13003,1190,19094,4901,308,25745083,34694609,498
2749,07/06/20,8:00 AM,Gujarat,-,-,13316,1219,19592,5057,308,25745083,34694609,478
2785,08/06/20,8:00 AM,Gujarat,-,-,13635,1249,20070,5186,308,25745083,34694609,475
2821,09/06/20,8:00 AM,Gujarat,-,-,13956,1280,20545,5309,308,25745083,34694609,469
2857,10/06/20,8:00 AM,Gujarat,-,-,14365,1313,21014,5336,308,25745083,34694609,507
2894,11/06/20,8:00 AM,Gujarat,-,-,14735,1347,21521,5439,308,25745083,34694609,511
2930,12/06/20,8:00 AM,Gujarat,-,-,15101,1385,22032,5546,308,25745083,34694609,495
2966,13/06/20,8:00 AM,Gujarat,-,-,15493,1415,22527,5619,308,25745083,34694609,511
3002,14/06/20,8:00 AM,Gujarat,-,-,15883,1448,23038,5707,308,25745083,34694609,506
3038,15/06/20,8:00 AM,Gujarat,-,-,16325,1477,23544,5742,308,25745083,34694609,511
3074,16/06/20,8:00 AM,Gujarat,-,-,16664,1505,24055,5886,308,25745083,34694609,522
3110,17/06/20,8:00 AM,Gujarat,-,-,17082,1533,24577,5962,308,25745083,34694609,516
3146,18/06/20,8:00 AM,Gujarat,-,-,17430,1560,25093,6103,308,25745083,34694609,508
3182,19/06/20,8:00 AM,Gujarat,-,-,17819,1591,25601,6191,308,25745083,34694609,540
3218,20/06/20,8:00 AM,Gujarat,-,-,18159,1618,26141,6364,308,25745083,34694609,539
3254,21/06/20,8:00 AM,Gujarat,-,-,18694,1638,26680,6348,308,25745083,34694609,580
3290,22/06/20,8:00 AM,Gujarat,-,-,19349,1663,27260,6248,308,25745083,34694609,565
3326,23/06/20,8:00 AM,Gujarat,-,-,19909,1684,27825,6232,308,25745083,34694609,546
3362,24/06/20,8:00 AM,Gujarat,-,-,20513,1710,28371,6148,308,25745083,34694609,572
3398,25/06/20,8:00 AM,Gujarat,-,-,21088,1735,28943,6120,308,25745083,34694609,577
3434,26/06/20,8:00 AM,Gujarat,-,-,21498,1753,29520,6269,308,25745083,34694609,575
3470,27/06/20,8:00 AM,Gujarat,-,-,22030,1771,30095,6294,308,25745083,34694609,614
3506,28/06/20,8:00 AM,Gujarat,-,-,22409,1789,30709,6511,308,25745083,34694609,611
3542,29/06/20,8:00 AM,Gujarat,-,-,22800,1808,31320,6712,308,25745083,34694609,618
3578,30/06/20,8:00 AM,Gujarat,-,-,23240,1827,31938,6871,308,25745083,34694609,619
3614,01/07/20,8:00 AM,Gujarat,-,-,23662,1846,32557,7049,308,25745083,34694609,675
3650,02/07/20,8:00 AM,Gujarat,-,-,24030,1867,33232,7335,308,25745083,34694609,681
3686,03/07/20,8:00 AM,Gujarat,-,-,24593,1886,33913,7434,308,25745083,34694609,687
3722,04/07/20,8:00 AM,Gujarat,-,-,24933,1904,34600,7763,308,25745083,34694609,712
3758,05/07/20,8:00 AM,Gujarat,-,-,25406,1925,35312,7981,308,25745083,34694609,725
3794,06/07/20,8:00 AM,Gujarat,-,-,25892,1943,36037,8202,308,25745083,34694609,735
3830,07/07/20,8:00 AM,Gujarat,-,-,26315,1960,36772,8497,308,25745083,34694609,778
3866,08/07/20,8:00 AM,Gujarat,-,-,26720,1977,37550,8853,308,25745083,34694609,783
3902,09/07/20,8:00 AM,Gujarat,-,-,27289,1993,38333,9051,308,25745083,34694609,861
3938,10/07/20,8:00 AM,Gujarat,-,-,27718,2008,39194,9468,308,25745083,34694609,875
3974,11/07/20,8:00 AM,Gujarat,-,-,28147,2022,40069,9900,308,25745083,34694609,872
4010,12/07/20,8:00 AM,Gujarat,-,-,28649,2032,40941,10260,308,25745083,34694609,879
4046,13/07/20,8:00 AM,Gujarat,-,-,29162,2045,41820,10613,308,25745083,34694609,902
4082,14/07/20,8:00 AM,Gujarat,-,-,29770,2055,42722,10897,308,25745083,34694609,915
4118,15/07/20,8:00 AM,Gujarat,-,-,30503,2069,43637,11065,308,25745083,34694609,915
4154,16/07/20,8:00 AM,Gujarat,-,-,31286,2079,44552,11187,308,25745083,34694609,929
4190,17/07/20,8:00 AM,Gujarat,-,-,32103,2089,45481,11289,308,25745083,34694609,949
4226,18/07/20,8:00 AM,Gujarat,-,-,32973,2106,46430,11351,308,25745083,34694609,960
4262,19/07/20,8:00 AM,Gujarat,-,-,34035,2122,47390,11233,308,25745083,34694609,965
4297,20/07/20,8:00 AM,Gujarat,-,-,34901,2142,48355,11312,308,25745083,34694609,998
4332,21/07/20,8:00 AM,Gujarat,-,-,35678,2162,49353,11513,308,25745083,34694609,1026
4367,22/07/20,8:00 AM,Gujarat,-,-,36423,2196,50379,11760,308,25745083,34694609,1020
4402,23/07/20,8:00 AM,Gujarat,-,-,37260,2224,51399,11915,308,25745083,34694609,1078
4437,24/07/20,8:00 AM,Gujarat,-,-,37978,2252,52477,12247,308,25745083,34694609,1068
4472,25/07/20,8:00 AM,Gujarat,-,-,38849,2278,53545,12418,308,25745083,34694609,1081
4507,26/07/20,8:00 AM,Gujarat,-,-,39631,2300,54626,12695,308,25745083,34694609,1196
4542,27/07/20,8:00 AM,Gujarat,-,-,40365,2326,55822,13131,308,25745083,34694609,1052
4577,28/07/20,8:00 AM,Gujarat,-,-,41380,2348,56874,13146,308,25745083,34694609,1108
4612,29/07/20,8:00 AM,Gujarat,-,-,42412,2372,57982,13198,308,25745083,34694609,1144
4647,30/07/20,8:00 AM,Gujarat,-,-,43195,2396,59126,13535,308,25745083,34694609,1159
4682,31/07/20,8:00 AM,Gujarat,-,-,44074,2418,60285,13793,308,25745083,34694609,1153
4717,01/08/20,8:00 AM,Gujarat,-,-,44907,2441,61438,14090,308,25745083,34694609,1025
4752,02/08/20,8:00 AM,Gujarat,-,-,45699,2464,62463,14300,308,25745083,34694609,1099
4787,03/08/20,8:00 AM,Gujarat,-,-,46504,2486,63562,14572,308,25745083,34694609,1023
4822,04/08/20,8:00 AM,Gujarat,-,-,47478,2508,64585,14599,308,25745083,34694609,1014
4857,05/08/20,8:00 AM,Gujarat,-,-,48376,2533,65599,14690,308,25745083,34694609,1070
4892,06/08/20,8:00 AM,Gujarat,-,-,49433,2556,66669,14680,308,25745083,34694609,1030
4927,07/08/20,8:00 AM,Gujarat,-,-,50350,2583,67699,14766,308,25745083,34694609,1069
4962,08/08/20,8:00 AM,Gujarat,-,-,51720,2605,68768,14443,308,25745083,34694609,1101
4997,09/08/20,8:00 AM,Gujarat,-,-,52855,2628,69869,14386,308,25745083,34694609,1096
5032,10/08/20,8:00 AM,Gujarat,-,-,54166,2652,70965,14147,308,25745083,34694609,1066
5067,11/08/20,8:00 AM,Gujarat,-,-,55304,2672,72031,14055,308,25745083,34694609,1132
5102,12/08/20,8:00 AM,Gujarat,-,-,56444,2695,73163,14024,308,25745083,34694609,1155
5137,13/08/20,8:00 AM,Gujarat,-,-,57421,2713,74318,14184,308,25745083,34694609,1090
5172,14/08/20,8:00 AM,Gujarat,-,-,58467,2731,75408,14210,308,25745083,34694609,1072
5207,15/08/20,8:00 AM,Gujarat,-,-,59538,2746,76480,14196,308,25745083,34694609,1079
5242,16/08/20,8:00 AM,Gujarat,-,-,60553,2765,77559,14241,308,25745083,34694609,1121
5277,17/08/20,8:00 AM,Gujarat,-,-,61512,2785,78680,14383,308,25745083,34694609,1030
5312,18/08/20,8:00 AM,Gujarat,-,-,62595,2800,79710,14315,308,25745083,34694609,1092
5347,19/08/20,8:00 AM,Gujarat,-,-,63703,2820,80802,14279,308,25745083,34694609,1140
5382,20/08/20,8:00 AM,Gujarat,-,-,64823,2837,81942,14282,308,25745083,34694609,1165
5417,21/08/20,8:00 AM,Gujarat,-,-,65946,2853,83107,14308,308,25745083,34694609,1204
5452,22/08/20,8:00 AM,Gujarat,-,-,67267,2867,84311,14177,308,25745083,34694609,1212
5487,23/08/20,8:00 AM,Gujarat,-,-,68243,2881,85523,14399,308,25745083,34694609,1101
5522,24/08/20,8:00 AM,Gujarat,-,-,69212,2895,86624,14517,308,25745083,34694609,1067
5557,25/08/20,8:00 AM,Gujarat,-,-,70231,2908,87691,14552,308,25745083,34694609,1114
5592,26/08/20,8:00 AM,Gujarat,-,-,71236,2928,88805,14641,308,25745083,34694609,1189
5627,27/08/20,8:00 AM,Gujarat,-,-,72282,2945,89994,14767,308,25745083,34694609,1185
5662,28/08/20,8:00 AM,Gujarat,-,-,73475,2962,91179,14742,308,25745083,34694609,1273
5697,29/08/20,8:00 AM,Gujarat,-,-,74525,2976,92452,14951,308,25745083,34694609,1282
5732,30/08/20,8:00 AM,Gujarat,-,-,75636,2989,93734,15109,308,25745083,34694609,1275
5767,31/08/20,8:00 AM,Gujarat,-,-,76731,3006,95009,15272,308,25745083,34694609,1291
5802,01/09/20,8:00 AM,Gujarat,-,-,77756,3020,96300,15524,308,25745083,34694609,1329
5837,02/09/20,8:00 AM,Gujarat,-,-,78887,3034,97629,15708,308,25745083,34694609,1259
5872,03/09/20,8:00 AM,Gujarat,-,-,79929,3046,98888,15913,308,25745083,34694609,1325
5907,04/09/20,8:00 AM,Gujarat,-,-,81055,3062,100213,16096,308,25745083,34694609,1320
5942,05/09/20,8:00 AM,Gujarat,-,-,82273,3076,101533,16184,308,25745083,34694609,1311
5977,06/09/20,8:00 AM,Gujarat,-,-,83419,3091,102844,16334,308,25745083,34694609,1335
6012,07/09/20,8:00 AM,Gujarat,-,-,84631,3105,104179,16443,308,25745083,34694609,1330
6047,08/09/20,8:00 AM,Gujarat,-,-,85907,3120,105509,16482,308,25745083,34694609,1295
6082,09/09/20,8:00 AM,Gujarat,-,-,87352,3133,106804,16319,308,25745083,34694609,1329
6117,10/09/20,8:00 AM,Gujarat,-,-,88688,3149,108133,16296,308,25745083,34694609,1332
6152,11/09/20,8:00 AM,Gujarat,-,-,90103,3164,109465,16198,308,25745083,34694609,1344
6187,12/09/20,8:00 AM,Gujarat,-,-,91343,3180,110809,16286,308,25745083,34694609,1365
6222,13/09/20,8:00 AM,Gujarat,-,-,92678,3195,112174,16301,308,25745083,34694609,1326
6257,14/09/20,8:00 AM,Gujarat,-,-,93883,3210,113500,16407,308,25745083,34694609,1334
6292,15/09/20,8:00 AM,Gujarat,-,-,95138,3227,114834,16469,308,25745083,34694609,1349
6327,16/09/20,8:00 AM,Gujarat,-,-,96582,3244,116183,16357,308,25745083,34694609,1364
42,04/03/20,6:00 PM,Haryana,0,2,0,0,2,2,573,8842103,16509359,0
47,05/03/20,6:00 PM,Haryana,0,2,0,0,2,2,573,8842103,16509359,0
53,06/03/20,6:00 PM,Haryana,0,2,0,0,2,2,573,8842103,16509359,0
64,07/03/20,6:00 PM,Haryana,0,2,0,0,2,2,573,8842103,16509359,0
71,08/03/20,6:00 PM,Haryana,0,2,0,0,2,2,573,8842103,16509359,0
84,09/03/20,6:00 PM,Haryana,0,2,0,0,2,2,573,8842103,16509359,0
89,10/03/20,6:00 PM,Haryana,0,2,0,0,2,2,573,8842103,16509359,12
100,11/03/20,6:00 PM,Haryana,0,14,0,0,14,14,573,8842103,16509359,0
111,12/03/20,6:00 PM,Haryana,0,14,0,0,14,14,573,8842103,16509359,0
124,13/03/20,6:00 PM,Haryana,0,14,0,0,14,14,573,8842103,16509359,0
137,14/03/20,6:00 PM,Haryana,0,14,0,0,14,14,573,8842103,16509359,0
151,15/03/20,6:00 PM,Haryana,0,14,0,0,14,14,573,8842103,16509359,0
165,16/03/20,6:00 PM,Haryana,0,14,0,0,14,14,573,8842103,16509359,1
180,17/03/20,6:00 PM,Haryana,1,14,0,0,15,15,573,8842103,16509359,2
195,18/03/20,6:00 PM,Haryana,3,14,0,0,17,17,573,8842103,16509359,0
213,19/03/20,6:00 PM,Haryana,3,14,0,0,17,17,573,8842103,16509359,0
233,20/03/20,6:00 PM,Haryana,3,14,0,0,17,17,573,8842103,16509359,0
253,21/03/20,6:00 PM,Haryana,3,14,0,0,17,17,573,8842103,16509359,4
276,22/03/20,6:00 PM,Haryana,7,14,0,0,21,21,573,8842103,16509359,5
299,23/03/20,6:00 PM,Haryana,12,14,0,0,26,26,573,8842103,16509359,2
322,24/03/20,6:00 PM,Haryana,14,14,11,0,28,17,573,8842103,16509359,0
346,25/03/20,6:00 PM,Haryana,14,14,11,0,28,17,573,8842103,16509359,2
374,26/03/20,6:00 PM,Haryana,16,14,11,0,30,19,573,8842103,16509359,0
401,27/03/20,10:00 AM,Haryana,16,14,11,0,30,19,573,8842103,16509359,3
428,28/03/20,6:00 PM,Haryana,19,14,12,0,33,21,573,8842103,16509359,0
455,29/03/20,7:30 PM,Haryana,-,-,17,0,33,16,573,8842103,16509359,3
482,30/03/20,9:30 PM,Haryana,-,-,18,0,36,18,573,8842103,16509359,4
510,31/03/20,8:30 PM,Haryana,-,-,21,0,40,19,573,8842103,16509359,3
539,01/04/20,7:30 PM,Haryana,-,-,21,0,43,22,573,8842103,16509359,0
568,02/04/20,6:00 PM,Haryana,-,-,21,0,43,22,573,8842103,16509359,6
598,03/04/20,6:00 PM,Haryana,-,-,24,0,49,25,573,8842103,16509359,0
629,04/04/20,6:00 PM,Haryana,-,-,24,0,49,25,573,8842103,16509359,10
659,05/04/20,6:00 PM,Haryana,-,-,25,1,59,33,573,8842103,16509359,25
689,06/04/20,6:00 PM,Haryana,-,-,25,1,84,58,573,8842103,16509359,6
719,07/04/20,6:00 PM,Haryana,-,-,25,1,90,64,573,8842103,16509359,57
750,08/04/20,5:00 PM,Haryana,-,-,28,3,147,116,573,8842103,16509359,22
781,09/04/20,5:00 PM,Haryana,-,-,29,3,169,137,573,8842103,16509359,0
812,10/04/20,5:00 PM,Haryana,-,-,29,3,169,137,573,8842103,16509359,8
843,11/04/20,5:00 PM,Haryana,-,-,29,3,177,145,573,8842103,16509359,8
874,12/04/20,5:00 PM,Haryana,-,-,29,3,185,153,573,8842103,16509359,0
905,13/04/20,5:00 PM,Haryana,-,-,29,3,185,153,573,8842103,16509359,14
937,14/04/20,5:00 PM,Haryana,-,-,34,3,199,162,573,8842103,16509359,0
970,15/04/20,5:00 PM,Haryana,-,-,34,3,199,162,573,8842103,16509359,6
1003,16/04/20,5:00 PM,Haryana,-,-,43,3,205,159,573,8842103,16509359,0
1036,17/04/20,5:00 PM,Haryana,-,-,43,3,205,159,573,8842103,16509359,20
1069,18/04/20,5:00 PM,Haryana,-,-,43,3,225,179,573,8842103,16509359,8
1102,19/04/20,5:00 PM,Haryana,-,-,87,3,233,143,573,8842103,16509359,0
1135,20/04/20,5:00 PM,Haryana,-,-,87,3,233,143,573,8842103,16509359,21
1168,21/04/20,5:00 PM,Haryana,-,-,127,3,254,124,573,8842103,16509359,0
1201,22/04/20,5:00 PM,Haryana,-,-,127,3,254,124,573,8842103,16509359,8
1233,23/04/20,5:00 PM,Haryana,-,-,140,3,262,119,573,8842103,16509359,10
1265,24/04/20,5:00 PM,Haryana,-,-,156,3,272,113,573,8842103,16509359,0
1297,25/04/20,5:00 PM,Haryana,-,-,156,3,272,113,573,8842103,16509359,17
1329,26/04/20,5:00 PM,Haryana,-,-,176,3,289,110,573,8842103,16509359,0
1361,27/04/20,5:00 PM,Haryana,-,-,176,3,289,110,573,8842103,16509359,7
1393,28/04/20,5:00 PM,Haryana,-,-,183,3,296,110,573,8842103,16509359,14
1425,29/04/20,5:00 PM,Haryana,-,-,209,3,310,98,573,8842103,16509359,0
1457,30/04/20,5:00 PM,Haryana,-,-,209,3,310,98,573,8842103,16509359,3
1489,01/05/20,5:00 PM,Haryana,-,-,209,3,313,101,573,8842103,16509359,47
1521,02/05/20,5:00 PM,Haryana,-,-,227,4,360,129,573,8842103,16509359,34
1553,03/05/20,5:00 PM,Haryana,-,-,227,4,394,163,573,8842103,16509359,48
1585,04/05/20,5:00 PM,Haryana,-,-,245,5,442,192,573,8842103,16509359,75
1617,05/05/20,5:00 PM,Haryana,-,-,254,6,517,257,573,8842103,16509359,31
1650,06/05/20,8:00 AM,Haryana,-,-,256,6,548,286,573,8842103,16509359,46
1683,07/05/20,8:00 AM,Haryana,-,-,260,7,594,327,573,8842103,16509359,31
1716,08/05/20,8:00 AM,Haryana,-,-,260,7,625,358,573,8842103,16509359,22
1749,09/05/20,8:00 AM,Haryana,-,-,279,8,647,360,573,8842103,16509359,28
1782,10/05/20,8:00 AM,Haryana,-,-,290,9,675,376,573,8842103,16509359,28
1815,11/05/20,8:00 AM,Haryana,-,-,300,10,703,393,573,8842103,16509359,27
1848,12/05/20,8:00 AM,Haryana,-,-,337,11,730,382,573,8842103,16509359,50
1881,13/05/20,8:00 AM,Haryana,-,-,342,11,780,427,573,8842103,16509359,13
1914,14/05/20,8:00 AM,Haryana,-,-,418,11,793,364,573,8842103,16509359,25
1947,15/05/20,8:00 AM,Haryana,-,-,439,11,818,368,573,8842103,16509359,0
1980,16/05/20,8:00 AM,Haryana,-,-,439,11,818,368,573,8842103,16509359,69
2013,17/05/20,8:00 AM,Haryana,-,-,514,13,887,360,573,8842103,16509359,23
2046,18/05/20,8:00 AM,Haryana,-,-,562,14,910,334,573,8842103,16509359,18
2079,19/05/20,8:00 AM,Haryana,-,-,598,14,928,316,573,8842103,16509359,36
2112,20/05/20,8:00 AM,Haryana,-,-,627,14,964,323,573,8842103,16509359,29
2146,21/05/20,8:00 AM,Haryana,-,-,648,14,993,331,573,8842103,16509359,38
2180,22/05/20,8:00 AM,Haryana,-,-,681,15,1031,335,573,8842103,16509359,36
2214,23/05/20,8:00 AM,Haryana,-,-,706,16,1067,345,573,8842103,16509359,64
2248,24/05/20,8:00 AM,Haryana,-,-,750,16,1131,365,573,8842103,16509359,53
2283,25/05/20,8:00 AM,Haryana,-,-,765,16,1184,403,573,8842103,16509359,0
2318,26/05/20,8:00 AM,Haryana,-,-,765,16,1184,403,573,8842103,16509359,121
2354,27/05/20,8:00 AM,Haryana,-,-,824,17,1305,464,573,8842103,16509359,76
2390,28/05/20,8:00 AM,Haryana,-,-,838,18,1381,525,573,8842103,16509359,123
2426,29/05/20,8:00 AM,Haryana,-,-,881,19,1504,604,573,8842103,16509359,217
2462,30/05/20,8:00 AM,Haryana,-,-,940,19,1721,762,573,8842103,16509359,202
2498,31/05/20,8:00 AM,Haryana,-,-,971,20,1923,932,573,8842103,16509359,168
2534,01/06/20,8:00 AM,Haryana,-,-,1048,20,2091,1023,573,8842103,16509359,265
2570,02/06/20,8:00 AM,Haryana,-,-,1055,21,2356,1280,573,8842103,16509359,296
2606,03/06/20,8:00 AM,Haryana,-,-,1069,23,2652,1560,573,8842103,16509359,302
2642,04/06/20,8:00 AM,Haryana,-,-,1089,23,2954,1842,573,8842103,16509359,327
2678,05/06/20,8:00 AM,Haryana,-,-,2134,24,3281,1123,573,8842103,16509359,316
2714,06/06/20,8:00 AM,Haryana,-,-,2134,24,3597,1439,573,8842103,16509359,355
2750,07/06/20,8:00 AM,Haryana,-,-,2134,24,3952,1794,573,8842103,16509359,496
2786,08/06/20,8:00 AM,Haryana,-,-,2134,28,4448,2286,573,8842103,16509359,406
2822,09/06/20,8:00 AM,Haryana,-,-,2134,39,4854,2681,573,8842103,16509359,355
2858,10/06/20,8:00 AM,Haryana,-,-,2134,45,5209,3030,573,8842103,16509359,370
2895,11/06/20,8:00 AM,Haryana,-,-,2188,52,5579,3339,573,8842103,16509359,389
2931,12/06/20,8:00 AM,Haryana,-,-,2260,64,5968,3644,573,8842103,16509359,366
2967,13/06/20,8:00 AM,Haryana,-,-,2475,70,6334,3789,573,8842103,16509359,415
3003,14/06/20,8:00 AM,Haryana,-,-,2803,78,6749,3868,573,8842103,16509359,459
3039,15/06/20,8:00 AM,Haryana,-,-,3003,88,7208,4117,573,8842103,16509359,514
3075,16/06/20,8:00 AM,Haryana,-,-,3565,100,7722,4057,573,8842103,16509359,550
3111,17/06/20,8:00 AM,Haryana,-,-,3748,118,8272,4406,573,8842103,16509359,560
3147,18/06/20,8:00 AM,Haryana,-,-,3952,130,8832,4750,573,8842103,16509359,386
3183,19/06/20,8:00 AM,Haryana,-,-,4556,134,9218,4528,573,8842103,16509359,525
3219,20/06/20,8:00 AM,Haryana,-,-,4889,144,9743,4710,573,8842103,16509359,480
3255,21/06/20,8:00 AM,Haryana,-,-,5128,149,10223,4946,573,8842103,16509359,412
3291,22/06/20,8:00 AM,Haryana,-,-,5557,160,10635,4918,573,8842103,16509359,390
3327,23/06/20,8:00 AM,Haryana,-,-,5916,169,11025,4940,573,8842103,16509359,495
3363,24/06/20,8:00 AM,Haryana,-,-,6498,178,11520,4844,573,8842103,16509359,490
3399,25/06/20,8:00 AM,Haryana,-,-,6925,188,12010,4897,573,8842103,16509359,453
3435,26/06/20,8:00 AM,Haryana,-,-,7380,198,12463,4885,573,8842103,16509359,421
3471,27/06/20,8:00 AM,Haryana,-,-,8016,211,12884,4657,573,8842103,16509359,543
3507,28/06/20,8:00 AM,Haryana,-,-,8472,218,13427,4737,573,8842103,16509359,402
3543,29/06/20,8:00 AM,Haryana,-,-,8917,223,13829,4689,573,8842103,16509359,381
3579,30/06/20,8:00 AM,Haryana,-,-,9502,232,14210,4476,573,8842103,16509359,338
3615,01/07/20,8:00 AM,Haryana,-,-,9972,236,14548,4340,573,8842103,16509359,393
3651,02/07/20,8:00 AM,Haryana,-,-,10499,240,14941,4202,573,8842103,16509359,568
3687,03/07/20,8:00 AM,Haryana,-,-,11019,251,15509,4239,573,8842103,16509359,494
3723,04/07/20,8:00 AM,Haryana,-,-,11691,255,16003,4057,573,8842103,16509359,545
3759,05/07/20,8:00 AM,Haryana,-,-,12257,260,16548,4031,573,8842103,16509359,457
3795,06/07/20,8:00 AM,Haryana,-,-,12944,265,17005,3796,573,8842103,16509359,499
3831,07/07/20,8:00 AM,Haryana,-,-,13335,276,17504,3893,573,8842103,16509359,495
3867,08/07/20,8:00 AM,Haryana,-,-,13645,279,17999,4075,573,8842103,16509359,691
3903,09/07/20,8:00 AM,Haryana,-,-,14106,282,18690,4302,573,8842103,16509359,679
3939,10/07/20,8:00 AM,Haryana,-,-,14510,287,19369,4572,573,8842103,16509359,565
3975,11/07/20,8:00 AM,Haryana,-,-,14904,290,19934,4740,573,8842103,16509359,648
4011,12/07/20,8:00 AM,Haryana,-,-,15394,297,20582,4891,573,8842103,16509359,658
4047,13/07/20,8:00 AM,Haryana,-,-,15983,301,21240,4956,573,8842103,16509359,654
4083,14/07/20,8:00 AM,Haryana,-,-,16602,308,21894,4984,573,8842103,16509359,734
4119,15/07/20,8:00 AM,Haryana,-,-,17090,312,22628,5226,573,8842103,16509359,678
4155,16/07/20,8:00 AM,Haryana,-,-,17667,319,23306,5320,573,8842103,16509359,696
4191,17/07/20,8:00 AM,Haryana,-,-,18185,322,24002,5495,573,8842103,16509359,795
4227,18/07/20,8:00 AM,Haryana,-,-,18718,327,24797,5752,573,8842103,16509359,750
4263,19/07/20,8:00 AM,Haryana,-,-,19318,344,25547,5885,573,8842103,16509359,617
4298,20/07/20,8:00 AM,Haryana,-,-,19793,349,26164,6022,573,8842103,16509359,694
4333,21/07/20,8:00 AM,Haryana,-,-,20226,355,26858,6277,573,8842103,16509359,604
4368,22/07/20,8:00 AM,Haryana,-,-,20952,364,27462,6146,573,8842103,16509359,724
4403,23/07/20,8:00 AM,Haryana,-,-,21697,372,28186,6117,573,8842103,16509359,789
4438,24/07/20,8:00 AM,Haryana,-,-,22249,378,28975,6348,573,8842103,16509359,780
4473,25/07/20,8:00 AM,Haryana,-,-,22953,382,29755,6420,573,8842103,16509359,783
4508,26/07/20,8:00 AM,Haryana,-,-,23654,389,30538,6495,573,8842103,16509359,794
4543,27/07/20,8:00 AM,Haryana,-,-,24384,392,31332,6556,573,8842103,16509359,795
4578,28/07/20,8:00 AM,Haryana,-,-,25046,397,32127,6684,573,8842103,16509359,749
4613,29/07/20,8:00 AM,Haryana,-,-,25758,406,32876,6712,573,8842103,16509359,755
4648,30/07/20,8:00 AM,Haryana,-,-,26420,413,33631,6798,573,8842103,16509359,623
4683,31/07/20,8:00 AM,Haryana,-,-,27340,417,34254,6497,573,8842103,16509359,711
4718,01/08/20,8:00 AM,Haryana,-,-,28227,421,34965,6317,573,8842103,16509359,793
4753,02/08/20,8:00 AM,Haryana,-,-,29080,428,35758,6250,573,8842103,16509359,761
4788,03/08/20,8:00 AM,Haryana,-,-,29690,433,36519,6396,573,8842103,16509359,654
4823,04/08/20,8:00 AM,Haryana,-,-,30470,440,37173,6263,573,8842103,16509359,623
4858,05/08/20,8:00 AM,Haryana,-,-,31226,448,37796,6122,573,8842103,16509359,752
4893,06/08/20,8:00 AM,Haryana,-,-,31960,455,38548,6133,573,8842103,16509359,755
4928,07/08/20,8:00 AM,Haryana,-,-,32640,458,39303,6205,573,8842103,16509359,751
4963,08/08/20,8:00 AM,Haryana,-,-,33444,467,40054,6143,573,8842103,16509359,789
4998,09/08/20,8:00 AM,Haryana,-,-,34031,474,40843,6338,573,8842103,16509359,792
5033,10/08/20,8:00 AM,Haryana,-,-,34781,483,41635,6371,573,8842103,16509359,794
5068,11/08/20,8:00 AM,Haryana,-,-,35492,489,42429,6448,573,8842103,16509359,798
5103,12/08/20,8:00 AM,Haryana,-,-,36082,500,43227,6645,573,8842103,16509359,797
5138,13/08/20,8:00 AM,Haryana,-,-,36694,503,44024,6827,573,8842103,16509359,793
5173,14/08/20,8:00 AM,Haryana,-,-,37486,511,44817,6820,573,8842103,16509359,797
5208,15/08/20,8:00 AM,Haryana,-,-,38348,518,45614,6748,573,8842103,16509359,796
5243,16/08/20,8:00 AM,Haryana,-,-,38939,528,46410,6943,573,8842103,16509359,743
5278,17/08/20,8:00 AM,Haryana,-,-,39601,538,47153,7014,573,8842103,16509359,887
5313,18/08/20,8:00 AM,Haryana,-,-,40610,550,48040,6880,573,8842103,16509359,896
